RT,Group_Membership,Trial_type,SubjectID,itemID
779.6144664,ingroup,invalid,11,5
629.2334745,ingroup,invalid,11,6
670.4321547,ingroup,invalid,11,1
557.5573469,ingroup,invalid,11,2
729.0982386,ingroup,invalid,11,3
576.6691665,ingroup,invalid,11,4
614.2866401,ingroup,valid,11,5
697.6517838,ingroup,valid,11,6
656.2935573,ingroup,valid,11,1
626.5877103,ingroup,valid,11,2
620.4846117,ingroup,valid,11,3
807.5467302,ingroup,valid,11,4
798.8476038,ingroup,valid,11,5
810.7644465,ingroup,valid,11,6
724.5468371,ingroup,valid,11,1
740.7340113,ingroup,valid,11,2
622.7162402,ingroup,valid,11,3
771.4155342,ingroup,valid,11,4
680.0662199,ingroup,valid,11,5
733.4815365,ingroup,valid,11,6
755.561189,ingroup,valid,11,1
660.4088911,ingroup,valid,11,2
573.1067284,ingroup,valid,11,3
762.5471139,ingroup,valid,11,4
672.444751,ingroup,valid,11,5
717.7070041,ingroup,valid,11,6
637.0332312,ingroup,valid,11,1
574.4691106,ingroup,valid,11,2
712.8110217,ingroup,valid,11,3
515.5041837,ingroup,valid,11,4
575.6140101,ingroup,valid,11,5
673.9204633,ingroup,valid,11,6
795.8526044,ingroup,valid,11,1
695.3567061,ingroup,valid,11,2
557.2361432,ingroup,valid,11,3
869.4147362,ingroup,valid,11,4
720.0306565,ingroup,valid,11,5
782.9610189,ingroup,valid,11,6
660.7870164,ingroup,valid,12,1
652.986816,ingroup,valid,12,2
778.8419288,ingroup,valid,12,3
747.8167164,ingroup,valid,12,4
634.0863046,ingroup,valid,12,5
686.8866516,ingroup,valid,12,6
602.3673782,ingroup,valid,12,1
608.7048822,ingroup,valid,12,2
691.0937257,ingroup,neutral,12,3
660.3450446,ingroup,neutral,12,4
569.7031722,ingroup,neutral,12,5
726.2232133,ingroup,neutral,12,6
752.6954318,ingroup,neutral,12,1
681.448337,ingroup,neutral,12,2
688.6035048,ingroup,neutral,12,3
626.2302067,ingroup,neutral,12,4
661.9251384,ingroup,neutral,12,5
698.1368467,ingroup,neutral,12,6
696.8783409,ingroup,neutral,12,1
751.4020592,ingroup,neutral,12,2
713.1488535,ingroup,neutral,12,3
746.2027664,ingroup,neutral,12,4
563.3973071,ingroup,neutral,12,5
745.7185467,ingroup,neutral,12,6
689.9783681,ingroup,neutral,12,1
768.1641308,ingroup,neutral,12,2
724.271437,ingroup,neutral,12,3
707.5135928,ingroup,neutral,12,4
665.89218,ingroup,neutral,12,5
533.9461647,ingroup,neutral,12,6
685.1394218,ingroup,neutral,12,1
744.2216192,ingroup,neutral,12,2
695.7675716,ingroup,neutral,12,3
703.358634,ingroup,neutral,12,4
593.5258044,ingroup,neutral,12,5
661.0715058,ingroup,neutral,12,6
660.3618545,ingroup,neutral,12,1
648.4857579,ingroup,neutral,12,2
649.0389628,ingroup,neutral,12,3
693.9406331,ingroup,neutral,12,4
625.4431808,ingroup,neutral,12,5
682.4742678,ingroup,neutral,12,6
793.7358243,ingroup,neutral,12,1
725.1783391,ingroup,neutral,12,2
718.7257493,ingroup,neutral,12,3
809.8936343,ingroup,neutral,12,4
477.9185695,ingroup,neutral,12,5
757.3495531,ingroup,neutral,12,6
679.2418324,outgroup,invalid,12,1
743.7260068,outgroup,invalid,12,2
751.8458274,outgroup,invalid,12,3
671.7609215,outgroup,invalid,12,4
698.8318157,outgroup,invalid,12,5
711.213452,outgroup,invalid,12,6
796.5847301,outgroup,invalid,12,1
789.4031981,outgroup,invalid,12,2
588.3025669,outgroup,invalid,12,3
611.0003104,outgroup,invalid,12,4
744.5119654,outgroup,invalid,12,5
613.6110413,outgroup,invalid,12,6
626.8335683,outgroup,invalid,12,1
687.9914479,outgroup,invalid,12,2
722.5821261,outgroup,invalid,12,3
853.793895,outgroup,invalid,12,4
724.4146501,outgroup,invalid,12,5
590.0158293,outgroup,invalid,12,6
529.9347973,outgroup,invalid,12,1
635.494078,outgroup,invalid,12,2
561.332999,outgroup,invalid,12,3
625.151839,outgroup,invalid,12,4
670.8820256,outgroup,invalid,12,5
660.6537829,outgroup,invalid,12,6
616.0873017,outgroup,invalid,13,1
654.0194408,outgroup,invalid,13,2
873.2680703,outgroup,invalid,13,3
670.0286776,outgroup,invalid,13,4
707.4619595,outgroup,invalid,13,5
685.814978,outgroup,invalid,13,6
552.9616215,outgroup,invalid,13,1
573.362529,outgroup,invalid,13,2
871.5431933,outgroup,invalid,13,3
655.3541245,outgroup,invalid,13,4
670.7780178,outgroup,invalid,13,5
687.6458952,outgroup,invalid,13,6
678.3261085,outgroup,invalid,13,1
718.7594874,outgroup,invalid,13,2
634.8686638,outgroup,invalid,13,3
593.4836888,outgroup,invalid,13,4
788.7011533,outgroup,valid,13,5
709.0139036,outgroup,valid,13,6
635.7899063,outgroup,valid,13,1
647.1500725,outgroup,valid,13,2
694.0017572,outgroup,valid,13,3
780.5806231,outgroup,valid,13,4
678.6423064,outgroup,valid,13,5
676.4334591,outgroup,valid,13,6
734.360298,outgroup,valid,13,1
650.2202371,outgroup,valid,13,2
721.9659521,outgroup,valid,13,3
788.2242572,outgroup,valid,13,4
709.6025761,outgroup,valid,13,5
643.4324598,outgroup,valid,13,6
670.8950435,outgroup,valid,13,1
624.4343665,outgroup,valid,13,2
648.8034184,outgroup,valid,13,3
768.2198365,outgroup,valid,13,4
831.99042,outgroup,valid,13,5
620.9422289,outgroup,valid,13,6
720.8099643,outgroup,valid,13,1
781.4563035,outgroup,valid,13,2
734.1748665,outgroup,valid,13,3
592.0241468,outgroup,valid,13,4
701.3934958,outgroup,valid,13,5
609.1691382,outgroup,valid,13,6
703.401988,outgroup,valid,13,1
650.3012761,outgroup,valid,13,2
620.8053251,outgroup,valid,13,3
688.2447424,outgroup,valid,13,4
641.3275817,outgroup,valid,13,5
663.5973071,outgroup,valid,13,6
698.7131678,outgroup,valid,13,1
750.0643507,outgroup,valid,13,2
562.8934837,outgroup,valid,13,3
736.7767674,outgroup,valid,13,4
757.9892276,outgroup,valid,13,5
687.4755463,outgroup,valid,13,6
723.3873084,outgroup,valid,13,1
661.5036039,outgroup,valid,13,2
756.3612348,outgroup,neutral,13,3
588.0966997,outgroup,neutral,13,4
587.5173084,outgroup,neutral,13,5
667.5640778,outgroup,neutral,13,6
622.3436023,outgroup,neutral,13,1
570.5187445,outgroup,neutral,13,2
714.7235619,outgroup,neutral,13,3
710.2632639,outgroup,neutral,13,4
685.2634686,outgroup,neutral,13,5
742.6330848,outgroup,neutral,13,6
569.5555596,outgroup,neutral,13,1
777.5904298,outgroup,neutral,13,2
652.1931259,outgroup,neutral,13,3
709.453234,outgroup,neutral,13,4
631.7122947,outgroup,neutral,13,5
716.0758405,outgroup,neutral,13,6
600.1750582,outgroup,neutral,14,1
644.7004134,outgroup,neutral,14,2
749.7169118,outgroup,neutral,14,3
793.4990689,outgroup,neutral,14,4
761.0254492,outgroup,neutral,14,5
762.0309585,outgroup,neutral,14,6
669.3577305,outgroup,neutral,14,1
522.1376387,outgroup,neutral,14,2
582.2304095,outgroup,neutral,14,3
706.0127021,outgroup,neutral,14,4
734.2350223,outgroup,neutral,14,5
583.1137418,outgroup,neutral,14,6
865.5768438,outgroup,neutral,14,1
811.4288549,outgroup,neutral,14,2
614.2597607,outgroup,neutral,14,3
635.0434646,outgroup,neutral,14,4
678.0752304,outgroup,neutral,14,5
676.6982738,outgroup,neutral,14,6
763.7852618,outgroup,neutral,14,1
909.8105682,outgroup,neutral,14,2
582.4932917,outgroup,neutral,14,3
782.4621916,outgroup,neutral,14,4
560.9565953,outgroup,neutral,14,5
505.1113634,outgroup,neutral,14,6
654.5393541,ingroup,invalid,14,1
711.5241481,ingroup,invalid,14,2
648.2426779,ingroup,invalid,14,3
754.6408115,ingroup,invalid,14,4
772.8521608,ingroup,invalid,14,5
671.788707,ingroup,invalid,14,6
713.0193499,ingroup,invalid,14,1
559.5379553,ingroup,invalid,14,2
609.9414619,ingroup,invalid,14,3
700.1269802,ingroup,invalid,14,4
589.2893923,ingroup,invalid,14,5
643.1547501,ingroup,invalid,14,6
621.1528854,ingroup,invalid,14,1
678.7356937,ingroup,invalid,14,2
605.7338265,ingroup,invalid,14,3
813.1886202,ingroup,invalid,14,4
667.5539094,ingroup,invalid,14,5
659.4723471,ingroup,invalid,14,6
892.7696035,ingroup,invalid,14,1
640.8617048,ingroup,invalid,14,2
720.4710749,ingroup,invalid,14,3
677.3063667,ingroup,invalid,14,4
635.1276031,ingroup,invalid,14,5
770.8360385,ingroup,invalid,14,6
570.1043949,ingroup,invalid,14,1
676.9354565,ingroup,invalid,14,2
646.5393446,ingroup,invalid,14,3
749.8752743,ingroup,invalid,14,4
730.772219,ingroup,invalid,14,5
803.1463798,ingroup,invalid,14,6
713.0699807,ingroup,invalid,14,1
751.0223662,ingroup,invalid,14,2
613.5523332,ingroup,invalid,14,3
739.9417969,ingroup,invalid,14,4
638.4834837,ingroup,invalid,14,5
573.9805676,ingroup,invalid,14,6
643.6748241,ingroup,invalid,14,1
668.1884115,ingroup,invalid,14,2
636.1845847,ingroup,invalid,14,3
560.4264855,ingroup,invalid,14,4
621.2853712,ingroup,valid,14,5
624.8826386,ingroup,valid,14,6
716.1999074,ingroup,valid,14,1
787.2639682,ingroup,valid,14,2
691.0682183,ingroup,valid,14,3
621.1018692,ingroup,valid,14,4
719.8639401,ingroup,valid,14,5
853.9836325,ingroup,valid,14,6
612.4964436,ingroup,valid,15,1
720.6816633,ingroup,valid,15,2
715.0327157,ingroup,valid,15,3
742.844995,ingroup,valid,15,4
731.0240809,ingroup,valid,15,5
622.6124166,ingroup,valid,15,6
836.5562942,ingroup,valid,15,1
854.7437773,ingroup,valid,15,2
758.5723385,ingroup,valid,15,3
670.423276,ingroup,valid,15,4
778.7995461,ingroup,valid,15,5
515.2922907,ingroup,valid,15,6
751.9389564,ingroup,valid,15,1
676.7527495,ingroup,valid,15,2
735.7888128,ingroup,valid,15,3
571.9582674,ingroup,valid,15,4
682.0161177,ingroup,valid,15,5
629.9268883,ingroup,valid,15,6
734.1719678,ingroup,valid,15,1
727.2671419,ingroup,valid,15,2
565.9370654,ingroup,valid,15,3
619.9580562,ingroup,valid,15,4
650.3268082,ingroup,valid,15,5
535.3652367,ingroup,valid,15,6
666.7656033,ingroup,valid,15,1
853.6225763,ingroup,valid,15,2
732.8273914,ingroup,valid,15,3
586.0799319,ingroup,valid,15,4
746.636317,ingroup,valid,15,5
646.1060202,ingroup,valid,15,6
567.6789584,ingroup,valid,15,1
672.6212749,ingroup,valid,15,2
548.9844441,ingroup,neutral,15,3
676.2024733,ingroup,neutral,15,4
593.6027659,ingroup,neutral,15,5
668.2393072,ingroup,neutral,15,6
656.4140927,ingroup,neutral,15,1
649.6780272,ingroup,neutral,15,2
672.7553106,ingroup,neutral,15,3
696.4412404,ingroup,neutral,15,4
572.1513613,ingroup,neutral,15,5
604.2855909,ingroup,neutral,15,6
631.5224272,ingroup,neutral,15,1
659.8200628,ingroup,neutral,15,2
643.349841,ingroup,neutral,15,3
853.9765626,ingroup,neutral,15,4
680.6835355,ingroup,neutral,15,5
553.3628105,ingroup,neutral,15,6
733.960077,ingroup,neutral,15,1
752.4200629,ingroup,neutral,15,2
707.3657603,ingroup,neutral,15,3
789.5589005,ingroup,neutral,15,4
638.3157362,ingroup,neutral,15,5
807.8145858,ingroup,neutral,15,6
731.6800889,ingroup,neutral,15,1
714.0184154,ingroup,neutral,15,2
647.6816791,ingroup,neutral,15,3
789.8101937,ingroup,neutral,15,4
645.7468009,ingroup,neutral,15,5
781.3204102,ingroup,neutral,15,6
754.6324733,ingroup,neutral,15,1
698.9200337,ingroup,neutral,15,2
674.8243869,ingroup,neutral,15,3
543.6903893,ingroup,neutral,15,4
789.6086573,ingroup,neutral,15,5
611.6763534,ingroup,neutral,15,6
598.1272012,ingroup,neutral,15,1
513.59221,ingroup,neutral,15,2
650.3555835,ingroup,neutral,15,3
611.6421223,ingroup,neutral,15,4
618.6384133,ingroup,neutral,15,5
551.2360016,ingroup,neutral,15,6
805.3983675,outgroup,invalid,16,1
754.8647197,outgroup,invalid,16,2
679.9564457,outgroup,invalid,16,3
773.8953417,outgroup,invalid,16,4
722.6711768,outgroup,invalid,16,5
715.7350929,outgroup,invalid,16,6
554.4524117,outgroup,invalid,16,1
634.3673513,outgroup,invalid,16,2
648.1733772,outgroup,invalid,16,3
602.0172498,outgroup,invalid,16,4
801.6790074,outgroup,invalid,16,5
797.9816245,outgroup,invalid,16,6
559.0723467,outgroup,invalid,16,1
696.4657213,outgroup,invalid,16,2
610.0705439,outgroup,invalid,16,3
706.513922,outgroup,invalid,16,4
560.2397717,outgroup,invalid,16,5
777.5941891,outgroup,invalid,16,6
747.4674342,outgroup,invalid,16,1
576.9323943,outgroup,invalid,16,2
595.1241305,outgroup,invalid,16,3
693.2642274,outgroup,invalid,16,4
680.8504671,outgroup,invalid,16,5
690.6482478,outgroup,invalid,16,6
755.405737,outgroup,invalid,16,1
603.6471628,outgroup,invalid,16,2
788.7760288,outgroup,invalid,16,3
771.8363076,outgroup,invalid,16,4
818.5679951,outgroup,invalid,16,5
597.8969232,outgroup,invalid,16,6
669.1374573,outgroup,invalid,16,1
702.1485401,outgroup,invalid,16,2
651.383009,outgroup,invalid,16,3
854.7903846,outgroup,invalid,16,4
574.0904196,outgroup,invalid,16,5
517.8726011,outgroup,invalid,16,6
685.4472592,outgroup,invalid,16,1
662.6051156,outgroup,invalid,16,2
662.541137,outgroup,invalid,16,3
640.1251052,outgroup,invalid,16,4
723.1011349,outgroup,valid,16,5
621.5548664,outgroup,valid,16,6
701.9511504,outgroup,valid,16,1
706.4736189,outgroup,valid,16,2
774.6139097,outgroup,valid,16,3
727.8335364,outgroup,valid,16,4
751.8273929,outgroup,valid,16,5
624.7487913,outgroup,valid,16,6
760.7595006,outgroup,valid,16,1
683.4927645,outgroup,valid,16,2
670.4880095,outgroup,valid,16,3
678.2145019,outgroup,valid,16,4
563.8527911,outgroup,valid,16,5
751.0249046,outgroup,valid,16,6
659.7858731,outgroup,valid,16,1
720.8562047,outgroup,valid,16,2
809.6627808,outgroup,valid,16,3
679.2455367,outgroup,valid,16,4
733.1047258,outgroup,valid,16,5
660.1364748,outgroup,valid,16,6
560.623149,outgroup,valid,16,1
779.4300966,outgroup,valid,16,2
473.9889352,outgroup,valid,16,3
690.2331693,outgroup,valid,16,4
805.4088111,outgroup,valid,16,5
835.5305206,outgroup,valid,16,6
789.0707775,outgroup,valid,16,1
685.5899684,outgroup,valid,16,2
710.2654253,outgroup,valid,16,3
720.5945082,outgroup,valid,16,4
676.6334217,outgroup,valid,16,5
743.1005592,outgroup,valid,16,6
733.9205071,outgroup,valid,17,1
673.7699368,outgroup,valid,17,2
567.2485352,outgroup,valid,17,3
646.2276466,outgroup,valid,17,4
698.9495147,outgroup,valid,17,5
746.9526643,outgroup,valid,17,6
611.7086696,outgroup,valid,17,1
665.0917272,outgroup,valid,17,2
604.8538454,outgroup,neutral,17,3
625.6615797,outgroup,neutral,17,4
701.4031858,outgroup,neutral,17,5
534.8657412,outgroup,neutral,17,6
898.0110797,outgroup,neutral,17,1
730.856126,outgroup,neutral,17,2
617.817471,outgroup,neutral,17,3
594.7949975,outgroup,neutral,17,4
705.2194005,outgroup,neutral,17,5
867.4846331,outgroup,neutral,17,6
492.1857835,outgroup,neutral,17,1
587.5127349,outgroup,neutral,17,2
721.7485138,outgroup,neutral,17,3
616.1097662,outgroup,neutral,17,4
756.9031662,outgroup,neutral,17,5
753.1846225,outgroup,neutral,17,6
665.7936546,outgroup,neutral,17,1
756.333544,outgroup,neutral,17,2
615.7692346,outgroup,neutral,17,3
646.2789956,outgroup,neutral,17,4
677.705911,outgroup,neutral,17,5
729.6218744,outgroup,neutral,17,6
704.1343356,outgroup,neutral,17,1
657.3655678,outgroup,neutral,17,2
556.7978294,outgroup,neutral,17,3
594.9775695,outgroup,neutral,17,4
734.2635726,outgroup,neutral,17,5
730.8771264,outgroup,neutral,17,6
599.3695636,outgroup,neutral,17,1
762.6203528,outgroup,neutral,17,2
713.541895,outgroup,neutral,17,3
713.8178953,outgroup,neutral,17,4
714.4531911,outgroup,neutral,17,5
719.9238288,outgroup,neutral,17,6
550.716217,outgroup,neutral,17,1
717.4028347,outgroup,neutral,17,2
716.4664211,outgroup,neutral,17,3
760.8976991,outgroup,neutral,17,4
768.5242427,outgroup,neutral,17,5
602.5502444,outgroup,neutral,17,6
772.0178416,ingroup,invalid,17,1
551.842643,ingroup,invalid,17,2
641.9158538,ingroup,invalid,17,3
714.3420534,ingroup,invalid,17,4
656.9393016,ingroup,invalid,17,5
710.7982605,ingroup,invalid,17,6
712.1618938,ingroup,invalid,17,1
586.9746067,ingroup,invalid,17,2
733.1389444,ingroup,invalid,17,3
603.199897,ingroup,invalid,17,4
694.2971007,ingroup,invalid,17,5
797.0778374,ingroup,invalid,17,6
670.0543615,ingroup,invalid,17,1
732.8878285,ingroup,invalid,17,2
639.9915031,ingroup,invalid,17,3
727.706747,ingroup,invalid,17,4
533.8929841,ingroup,invalid,17,5
512.1911097,ingroup,invalid,17,6
827.9301224,ingroup,invalid,17,1
624.6685589,ingroup,invalid,17,2
637.3861272,ingroup,invalid,17,3
639.4885607,ingroup,invalid,17,4
751.6104848,ingroup,invalid,17,5
755.2696318,ingroup,invalid,17,6
614.2288566,ingroup,invalid,18,1
588.6645765,ingroup,invalid,18,2
652.1749397,ingroup,invalid,18,3
774.2804364,ingroup,invalid,18,4
634.1705482,ingroup,invalid,18,5
806.6149632,ingroup,invalid,18,6
658.5681964,ingroup,invalid,18,1
733.1856859,ingroup,invalid,18,2
726.0646279,ingroup,invalid,18,3
755.1927764,ingroup,invalid,18,4
656.2006664,ingroup,invalid,18,5
657.257867,ingroup,invalid,18,6
620.12283,ingroup,invalid,18,1
748.7556049,ingroup,invalid,18,2
731.065269,ingroup,invalid,18,3
631.2064592,ingroup,invalid,18,4
579.7780239,ingroup,valid,18,5
711.5679962,ingroup,valid,18,6
707.5137655,ingroup,valid,18,1
741.5760016,ingroup,valid,18,2
653.7445354,ingroup,valid,18,3
548.0833993,ingroup,valid,18,4
665.0666156,ingroup,valid,18,5
738.5709079,ingroup,valid,18,6
791.0745476,ingroup,valid,18,1
504.2778517,ingroup,valid,18,2
702.9246685,ingroup,valid,18,3
576.653979,ingroup,valid,18,4
731.4523341,ingroup,valid,18,5
609.5300009,ingroup,valid,18,6
660.0063304,ingroup,valid,18,1
783.4056328,ingroup,valid,18,2
817.7515799,ingroup,valid,18,3
440.416023,ingroup,valid,18,4
546.6801957,ingroup,valid,18,5
643.3917434,ingroup,valid,18,6
781.6907,ingroup,valid,18,1
806.7988645,ingroup,valid,18,2
839.0709208,ingroup,valid,18,3
685.0744149,ingroup,valid,18,4
681.3086846,ingroup,valid,18,5
579.6415311,ingroup,valid,18,6
628.4518024,ingroup,valid,18,1
883.4122527,ingroup,valid,18,2
677.7811588,ingroup,valid,18,3
556.6450679,ingroup,valid,18,4
730.4889703,ingroup,valid,18,5
855.842058,ingroup,valid,18,6
656.701395,ingroup,valid,18,1
631.8358862,ingroup,valid,18,2
660.8017542,ingroup,valid,18,3
677.6033856,ingroup,valid,18,4
634.23132,ingroup,valid,18,5
569.1583261,ingroup,valid,18,6
627.8213672,ingroup,valid,18,1
571.4091503,ingroup,valid,18,2
726.1812771,ingroup,neutral,18,3
572.0247769,ingroup,neutral,18,4
741.6581654,ingroup,neutral,18,5
707.9694394,ingroup,neutral,18,6
665.6659306,ingroup,neutral,18,1
578.321779,ingroup,neutral,18,2
654.7329432,ingroup,neutral,18,3
718.744311,ingroup,neutral,18,4
676.540651,ingroup,neutral,18,5
786.7787305,ingroup,neutral,18,6
633.3280756,ingroup,neutral,18,1
537.6483161,ingroup,neutral,18,2
765.4148674,ingroup,neutral,18,3
595.8766448,ingroup,neutral,18,4
741.8078308,ingroup,neutral,18,5
798.3771115,ingroup,neutral,18,6
813.8744759,ingroup,neutral,19,1
686.7036811,ingroup,neutral,19,2
481.1161863,ingroup,neutral,19,3
720.2334992,ingroup,neutral,19,4
602.5355878,ingroup,neutral,19,5
644.4478859,ingroup,neutral,19,6
509.953066,ingroup,neutral,19,1
643.8538802,ingroup,neutral,19,2
519.5699052,ingroup,neutral,19,3
819.082955,ingroup,neutral,19,4
681.4342831,ingroup,neutral,19,5
606.8216921,ingroup,neutral,19,6
714.7872385,ingroup,neutral,19,1
642.4495995,ingroup,neutral,19,2
728.8587448,ingroup,neutral,19,3
679.6925507,ingroup,neutral,19,4
750.6116012,ingroup,neutral,19,5
712.8603242,ingroup,neutral,19,6
610.8222958,ingroup,neutral,19,1
584.3392457,ingroup,neutral,19,2
681.054644,ingroup,neutral,19,3
624.792669,ingroup,neutral,19,4
648.6894863,ingroup,neutral,19,5
758.10828,ingroup,neutral,19,6
701.8311844,outgroup,invalid,19,1
812.1662256,outgroup,invalid,19,2
579.3423491,outgroup,invalid,19,3
889.950545,outgroup,invalid,19,4
642.111659,outgroup,invalid,19,5
662.221458,outgroup,invalid,19,6
704.2214902,outgroup,invalid,19,1
704.0485603,outgroup,invalid,19,2
605.2552269,outgroup,invalid,19,3
752.7525783,outgroup,invalid,19,4
696.1312702,outgroup,invalid,19,5
747.9939835,outgroup,invalid,19,6
690.7919736,outgroup,invalid,19,1
736.8288992,outgroup,invalid,19,2
497.8822685,outgroup,invalid,19,3
566.3712846,outgroup,invalid,19,4
694.1012953,outgroup,invalid,19,5
696.1167867,outgroup,invalid,19,6
716.7423349,outgroup,invalid,19,1
573.4617353,outgroup,invalid,19,2
630.9795007,outgroup,invalid,19,3
724.7080718,outgroup,invalid,19,4
653.2839007,outgroup,invalid,19,5
696.7472138,outgroup,invalid,19,6
586.555262,outgroup,invalid,19,1
663.25896,outgroup,invalid,19,2
638.1058263,outgroup,invalid,19,3
614.5912896,outgroup,invalid,19,4
729.3111203,outgroup,invalid,19,5
754.6664772,outgroup,invalid,19,6
525.125871,outgroup,invalid,19,1
700.4614712,outgroup,invalid,19,2
728.280654,outgroup,invalid,19,3
529.0770228,outgroup,invalid,19,4
818.2404561,outgroup,invalid,19,5
662.7691113,outgroup,invalid,19,6
669.4698052,outgroup,invalid,19,1
615.4367895,outgroup,invalid,19,2
668.056926,outgroup,invalid,19,3
699.3272386,outgroup,invalid,19,4
764.4188985,outgroup,valid,19,5
772.1406511,outgroup,valid,19,6
762.362533,outgroup,valid,19,1
637.8318782,outgroup,valid,19,2
772.9008187,outgroup,valid,19,3
632.4554233,outgroup,valid,19,4
714.2701862,outgroup,valid,19,5
741.0526273,outgroup,valid,19,6
564.7788704,outgroup,valid,20,1
677.8991759,outgroup,valid,20,2
638.0970987,outgroup,valid,20,3
757.1936098,outgroup,valid,20,4
612.8184698,outgroup,valid,20,5
538.1174534,outgroup,valid,20,6
612.497273,outgroup,valid,20,1
701.0993398,outgroup,valid,20,2
714.2490084,outgroup,valid,20,3
730.4506531,outgroup,valid,20,4
767.2112731,outgroup,valid,20,5
715.5293975,outgroup,valid,20,6
585.2596159,outgroup,valid,20,1
721.1714266,outgroup,valid,20,2
656.9277703,outgroup,valid,20,3
687.8112424,outgroup,valid,20,4
769.5851296,outgroup,valid,20,5
817.6416103,outgroup,valid,20,6
684.9244299,outgroup,valid,20,1
728.8378805,outgroup,valid,20,2
672.6082845,outgroup,valid,20,3
700.0773347,outgroup,valid,20,4
563.1726638,outgroup,valid,20,5
693.7458654,outgroup,valid,20,6
717.808293,outgroup,valid,20,1
589.2011877,outgroup,valid,20,2
661.8168227,outgroup,valid,20,3
589.8703382,outgroup,valid,20,4
609.4989808,outgroup,valid,20,5
672.86989,outgroup,valid,20,6
639.0218042,outgroup,valid,20,1
617.2241699,outgroup,valid,20,2
655.1653592,outgroup,neutral,20,3
526.8116346,outgroup,neutral,20,4
708.0768089,outgroup,neutral,20,5
678.0367731,outgroup,neutral,20,6
633.1587809,outgroup,neutral,20,1
734.4090057,outgroup,neutral,20,2
753.9508663,outgroup,neutral,20,3
805.5931284,outgroup,neutral,20,4
801.1989561,outgroup,neutral,20,5
756.9314175,outgroup,neutral,20,6
845.3927221,outgroup,neutral,20,1
719.2376955,outgroup,neutral,20,2
788.9679994,outgroup,neutral,20,3
592.5460533,outgroup,neutral,20,4
727.0550506,outgroup,neutral,20,5
734.02092,outgroup,neutral,20,6
689.0857982,outgroup,neutral,20,1
672.9879118,outgroup,neutral,20,2
614.2296753,outgroup,neutral,20,3
832.3544681,outgroup,neutral,20,4
619.1294582,outgroup,neutral,20,5
690.5380516,outgroup,neutral,20,6
791.3300214,outgroup,neutral,20,1
663.9784814,outgroup,neutral,20,2
753.4397565,outgroup,neutral,20,3
746.415173,outgroup,neutral,20,4
714.8035284,outgroup,neutral,20,5
735.8530306,outgroup,neutral,20,6
618.2924126,outgroup,neutral,20,1
781.2115975,outgroup,neutral,20,2
556.3634117,outgroup,neutral,20,3
683.687085,outgroup,neutral,20,4
844.7604282,outgroup,neutral,20,5
732.7883142,outgroup,neutral,20,6
784.9557916,outgroup,neutral,20,1
581.620406,outgroup,neutral,20,2
681.0628565,outgroup,neutral,20,3
673.573442,outgroup,neutral,20,4
651.6130327,outgroup,neutral,20,5
630.6396532,outgroup,neutral,20,6
635.5936279,ingroup,invalid,21,1
645.7678819,ingroup,invalid,21,2
581.321795,ingroup,invalid,21,3
868.099319,ingroup,invalid,21,4
676.5167874,ingroup,invalid,21,5
746.8684575,ingroup,invalid,21,6
715.040511,ingroup,invalid,21,1
780.6786183,ingroup,invalid,21,2
733.4554255,ingroup,invalid,21,3
751.5871688,ingroup,invalid,21,4
849.7223884,ingroup,invalid,21,5
638.483933,ingroup,invalid,21,6
659.3278506,ingroup,invalid,21,1
669.4021454,ingroup,invalid,21,2
794.1785125,ingroup,invalid,21,3
788.6593581,ingroup,invalid,21,4
747.1878645,ingroup,invalid,21,5
676.8414178,ingroup,invalid,21,6
670.9596628,ingroup,invalid,21,1
648.8731422,ingroup,invalid,21,2
764.0523218,ingroup,invalid,21,3
769.426436,ingroup,invalid,21,4
733.1475035,ingroup,invalid,21,5
725.1244642,ingroup,invalid,21,6
802.6814855,ingroup,invalid,21,1
569.855283,ingroup,invalid,21,2
804.4717408,ingroup,invalid,21,3
742.9971884,ingroup,invalid,21,4
779.5597441,ingroup,invalid,21,5
523.2619373,ingroup,invalid,21,6
625.6702771,ingroup,invalid,21,1
554.8395495,ingroup,invalid,21,2
777.0877683,ingroup,invalid,21,3
691.9694073,ingroup,invalid,21,4
755.3299871,ingroup,invalid,21,5
652.284414,ingroup,invalid,21,6
829.4726102,ingroup,invalid,21,1
744.321046,ingroup,invalid,21,2
686.0169256,ingroup,invalid,21,3
689.5888608,ingroup,invalid,21,4
787.8104635,ingroup,valid,21,5
567.3491594,ingroup,valid,21,6
674.313916,ingroup,valid,21,1
630.7946416,ingroup,valid,21,2
753.5326962,ingroup,valid,21,3
623.5159783,ingroup,valid,21,4
654.1845878,ingroup,valid,21,5
563.4838042,ingroup,valid,21,6
719.7444491,ingroup,valid,21,1
709.8975578,ingroup,valid,21,2
684.8895192,ingroup,valid,21,3
640.2380021,ingroup,valid,21,4
687.208053,ingroup,valid,21,5
623.7221884,ingroup,valid,21,6
621.4566793,ingroup,valid,21,1
647.3472441,ingroup,valid,21,2
773.2312589,ingroup,valid,21,3
730.8480697,ingroup,valid,21,4
792.3326353,ingroup,valid,21,5
771.2573127,ingroup,valid,21,6
626.4676717,ingroup,valid,21,1
638.0510927,ingroup,valid,21,2
646.685892,ingroup,valid,21,3
673.6529974,ingroup,valid,21,4
732.0673083,ingroup,valid,21,5
579.3912928,ingroup,valid,21,6
593.4638868,ingroup,valid,21,1
646.7373905,ingroup,valid,21,2
